,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,intersection_street_1,intersection_street_2,landmark,vehicle_type,closed_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp,due_date,taxi_company_borough
40,59867220,2023-12-29T00:54:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,166 BAY   40 STREET,BAY   40 STREET,BENSON AVENUE,BATH AVENUE,ADDRESS,BROOKLYN,,In Progress,,,11 BROOKLYN,3068790080,BROOKLYN,987068,155766,MOBILE,Unspecified,BROOKLYN,40.59421745379715,-73.98985311829956,"{'latitude': '40.59421745379715', 'longitude': '-73.98985311829956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616,1,2,45,37,37,BENSON AVENUE,BATH AVENUE,BAY   40 STREET,,,,,,,,,
41,59867232,2023-12-29T00:54:33.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,,In Progress,,2023-12-29T01:10:42.000,04 QUEENS,4018620001,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,92 STREET,93 STREET,CORONA AVENUE,,,,,,,,,
42,59868384,2023-12-29T00:54:28.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11221,838 LAFAYETTE AVENUE,LAFAYETTE AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,,In Progress,,2023-12-29T01:09:42.000,03 BROOKLYN,3016090013,BROOKLYN,1001169,191138,PHONE,Unspecified,BROOKLYN,40.691290257630115,-73.93899040402299,"{'latitude': '40.691290257630115', 'longitude': '-73.93899040402299', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,69,2,49,52,52,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,LAFAYETTE AVENUE,,,,,,,,,
43,59862697,2023-12-29T00:53:36.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11369,23-28 91 STREET,91 STREET,23 AVENUE,24 AVENUE,ADDRESS,EAST ELMHURST,,In Progress,,2023-12-29T01:11:17.000,03 QUEENS,4010840017,QUEENS,1017781,218768,PHONE,Unspecified,QUEENS,40.767080432984635,-73.87895021941105,"{'latitude': '40.767080432984635', 'longitude': '-73.87895021941105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14511,65,3,4,73,73,23 AVENUE,24 AVENUE,91 STREET,,,,,,,,,
44,59870069,2023-12-29T00:53:04.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,20 WEST  129 STREET,WEST  129 STREET,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-29T00:56:01.000,10 MANHATTAN,1017260049,MANHATTAN,1000389,234204,ONLINE,Unspecified,MANHATTAN,40.809496964201664,-73.94169971190213,"{'latitude': '40.809496964201664', 'longitude': '-73.94169971190213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12424,18,4,36,20,20,5 AVENUE,LENOX AVENUE,WEST  129 STREET,,2023-12-29T00:55:57.000,,,,,,,
45,59864384,2023-12-29T00:52:57.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216,419 TOMPKINS AVENUE,TOMPKINS AVENUE,HANCOCK STREET,HALSEY STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-29T00:54:26.000,03 BROOKLYN,3018400009,BROOKLYN,999824,188144,MOBILE,Unspecified,BROOKLYN,40.68307488463095,-73.9438473681334,"{'latitude': '40.68307488463095', 'longitude': '-73.9438473681334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618,69,2,49,51,51,HANCOCK STREET,HALSEY STREET,TOMPKINS AVENUE,,2023-12-29T00:54:22.000,,,,,,,
46,59868392,2023-12-29T00:52:20.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11216,710 NOSTRAND AVENUE,NOSTRAND AVENUE,ST MARKS AVENUE,PROSPECT PLACE,ADDRESS,BROOKLYN,,In Progress,,2023-12-29T01:31:09.000,08 BROOKLYN,3012260049,BROOKLYN,998097,184999,ONLINE,Unspecified,BROOKLYN,40.67444544316533,-73.95008059098748,"{'latitude': '40.67444544316533', 'longitude': '-73.95008059098748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618,16,2,49,49,49,ST MARKS AVENUE,PROSPECT PLACE,NOSTRAND AVENUE,,,,,,,,,
47,59867226,2023-12-29T00:52:15.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11214,239 BAY   23 STREET,BAY   23 STREET,CROPSEY AVENUE,DEAD END,ADDRESS,BROOKLYN,,In Progress,,,11 BROOKLYN,3064660094,BROOKLYN,983173,157999,MOBILE,Unspecified,BROOKLYN,40.6003469705031,-74.00387835160093,"{'latitude': '40.6003469705031', 'longitude': '-74.00387835160093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616,1,2,44,37,37,CROPSEY AVENUE,DEAD END,BAY   23 STREET,Car,,,,,,,,
48,59862774,2023-12-29T00:51:57.000,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Subway,,,,,,ADDRESS,,,Assigned,The Department of Homeless Services has sent a mobile outreach response team to the location.,2023-12-29T00:55:48.000,Unspecified MANHATTAN,,MANHATTAN,986727,212657,MOBILE,Unspecified,MANHATTAN,40.75037054471354,-73.9910600637942,"{'latitude': '40.75037054471354', 'longitude': '-73.9910600637942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11722,11,4,10,8,8,,,,,,1,Mezzanine,,,,,
49,59867242,2023-12-29T00:51:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,601 WEST  162 STREET,WEST  162 STREET,BROADWAY,FORT WASHINGTON AVENUE,ADDRESS,NEW YORK,,In Progress,,2023-12-29T01:20:17.000,12 MANHATTAN,1021370032,MANHATTAN,1000053,244338,ONLINE,Unspecified,MANHATTAN,40.83731252266576,-73.94288960594909,"{'latitude': '40.83731252266576', 'longitude': '-73.94288960594909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090,47,4,23,21,21,BROADWAY,FORT WASHINGTON AVENUE,WEST  162 STREET,,,,,,,,,
50,59868367,2023-12-29T00:51:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10474,901 FAILE STREET,FAILE STREET,SENECA AVENUE,GARRISON AVENUE,ADDRESS,BRONX,,In Progress,,2023-12-29T01:13:17.000,02 BRONX,2027610034,BRONX,1015274,237980,MOBILE,Unspecified,BRONX,40.81982128989687,-73.8879119457195,"{'latitude': '40.81982128989687', 'longitude': '-73.8879119457195', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12343,8,5,43,24,24,SENECA AVENUE,GARRISON AVENUE,FAILE STREET,,,,,,,,,
51,59867214,2023-12-29T00:51:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11210,1522 EAST   23 STREET,EAST   23 STREET,AVENUE O,KINGS HIGHWAY,ADDRESS,BROOKLYN,,In Progress,,,14 BROOKLYN,3067690015,BROOKLYN,997830,162687,MOBILE,Unspecified,BROOKLYN,40.61320423089603,-73.95108805804884,"{'latitude': '40.61320423089603', 'longitude': '-73.95108805804884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17217,60,2,15,43,43,AVENUE O,KINGS HIGHWAY,EAST   23 STREET,,,,,,,,,
52,59870622,2023-12-29T00:50:59.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,,In Progress,,2023-12-29T01:10:17.000,04 QUEENS,4018620001,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,92 STREET,93 STREET,CORONA AVENUE,,,,,,,,,
53,59867578,2023-12-29T00:50:38.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11223,2540 WEST    1 STREET,WEST    1 STREET,AVENUE Y,AVENUE Z,ADDRESS,BROOKLYN,,Closed,The Police Department issued a summons in response to the complaint.,2023-12-29T01:03:31.000,13 BROOKLYN,3072140001,BROOKLYN,992419,153282,MOBILE,Unspecified,BROOKLYN,40.587396054829846,-73.97058856950075,"{'latitude': '40.587396054829846', 'longitude': '-73.97058856950075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18183,21,2,45,35,35,AVENUE Y,AVENUE Z,WEST    1 STREET,,2023-12-29T01:03:23.000,,,,,,,
54,59865520,2023-12-29T00:49:45.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-29T01:06:16.000,04 QUEENS,4018620001,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,92 STREET,93 STREET,CORONA AVENUE,,2023-12-29T01:06:11.000,,,,,,,
55,59869516,2023-12-29T00:49:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,122 EAST   91 STREET,EAST   91 STREET,RUTLAND ROAD,WINTHROP STREET,ADDRESS,BROOKLYN,,In Progress,,2023-12-29T01:30:47.000,17 BROOKLYN,3046090006,BROOKLYN,1004238,180157,MOBILE,Unspecified,BROOKLYN,40.661143500699325,-73.92795621884154,"{'latitude': '40.661143500699325', 'longitude': '-73.92795621884154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17614,61,2,17,40,40,RUTLAND ROAD,WINTHROP STREET,EAST   91 STREET,,,,,,,,,
56,59864949,2023-12-29T00:49:26.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11361,203-05 32 AVENUE,32 AVENUE,203 STREET,204 STREET,ADDRESS,BAYSIDE,,In Progress,,,11 QUEENS,4060300040,QUEENS,1043377,220077,ONLINE,Unspecified,QUEENS,40.77053914883595,-73.78653523901541,"{'latitude': '40.77053914883595', 'longitude': '-73.78653523901541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14195,26,3,20,69,69,203 STREET,204 STREET,32 AVENUE,,,,,,,,,
57,59869507,2023-12-29T00:49:11.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10012,196 ELIZABETH STREET,ELIZABETH STREET,SPRING STREET,PRINCE STREET,ADDRESS,NEW YORK,,In Progress,,2023-12-29T01:44:56.000,02 MANHATTAN,1004920004,MANHATTAN,985779,202265,ONLINE,Unspecified,MANHATTAN,40.72184728589998,-73.99448392722852,"{'latitude': '40.72184728589998', 'longitude': '-73.99448392722852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12075,57,4,32,2,2,SPRING STREET,PRINCE STREET,ELIZABETH STREET,,,,,,,,,
58,59869515,2023-12-29T00:48:42.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11433,107-09 159 STREET,159 STREET,107 AVENUE,108 AVENUE,ADDRESS,JAMAICA,,In Progress,,,12 QUEENS,4101250033,QUEENS,1041091,193174,ONLINE,Unspecified,QUEENS,40.69671223371353,-73.79501558307801,"{'latitude': '40.69671223371353', 'longitude': '-73.79501558307801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668,41,3,46,61,61,107 AVENUE,108 AVENUE,159 STREET,,,,,,,,,
59,59865521,2023-12-29T00:48:40.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-29T01:02:02.000,04 QUEENS,4018620001,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,92 STREET,93 STREET,CORONA AVENUE,,2023-12-29T01:01:56.000,,,,,,,
60,59868394,2023-12-29T00:48:07.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11224,3112 BAY VIEW AVENUE,BAY VIEW AVENUE,NEPTUNE AVENUE,,ADDRESS,BROOKLYN,,In Progress,,2023-12-29T01:16:57.000,13 BROOKLYN,3069640002,BROOKLYN,984823,149856,ONLINE,Unspecified,BROOKLYN,40.577996109228,-73.99793727781298,"{'latitude': '40.577996109228', 'longitude': '-73.99793727781298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18184,21,2,45,35,35,NEPTUNE AVENUE,,BAY VIEW AVENUE,,,,,,,,,
61,59867778,2023-12-29T00:47:33.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-29T01:05:22.000,04 QUEENS,4018620001,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,92 STREET,93 STREET,CORONA AVENUE,,2023-12-29T01:05:19.000,,,,,,,
62,59866100,2023-12-29T00:47:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11373,81-11 PETTIT AVENUE,PETTIT AVENUE,81 STREET,LAYTON STREET,ADDRESS,ELMHURST,,In Progress,,2023-12-29T01:08:27.000,04 QUEENS,4015090017,QUEENS,1016451,210234,PHONE,Unspecified,QUEENS,40.74366173978019,-73.88379249837112,"{'latitude': '40.74366173978019', 'longitude': '-73.88379249837112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,81 STREET,LAYTON STREET,PETTIT AVENUE,,,,,,,,,
63,59865537,2023-12-29T00:47:11.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10010,242 EAST   25 STREET,EAST   25 STREET,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-29T00:52:21.000,06 MANHATTAN,1009050035,MANHATTAN,989457,208763,PHONE,Unspecified,MANHATTAN,40.73968130376884,-73.98121002021607,"{'latitude': '40.73968130376884', 'longitude': '-73.98121002021607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12073,71,4,50,7,7,3 AVENUE,2 AVENUE,EAST   25 STREET,,2023-12-29T00:52:17.000,,,,,,,
64,59867239,2023-12-29T00:46:52.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,1549 TOWNSEND AVENUE,TOWNSEND AVENUE,EAST  172 STREET,EAST MOUNT EDEN AVENUE,ADDRESS,BRONX,,In Progress,,2023-12-29T01:20:47.000,04 BRONX,2028460047,BRONX,1007915,246467,ONLINE,Unspecified,BRONX,40.84313843651428,-73.9144696604228,"{'latitude': '40.84313843651428', 'longitude': '-73.9144696604228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,29,27,27,EAST  172 STREET,EAST MOUNT EDEN AVENUE,TOWNSEND AVENUE,,,,,,,,,
65,59868929,2023-12-29T00:46:29.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-29T01:05:51.000,04 QUEENS,4018620001,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,92 STREET,93 STREET,CORONA AVENUE,,2023-12-29T01:05:45.000,,,,,,,
66,59867216,2023-12-29T00:46:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11357,21-17 PARSONS BOULEVARD,PARSONS BOULEVARD,21 AVENUE,22 AVENUE,ADDRESS,WHITESTONE,,In Progress,,,07 QUEENS,4046340005,QUEENS,1033266,223604,MOBILE,Unspecified,QUEENS,40.780281664096556,-73.82301289784321,"{'latitude': '40.780281664096556', 'longitude': '-73.82301289784321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14192,22,3,20,67,67,21 AVENUE,22 AVENUE,PARSONS BOULEVARD,,,,,,,,,
67,59862090,2023-12-29T00:45:28.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-29T01:04:31.000,04 QUEENS,4018620001,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,92 STREET,93 STREET,CORONA AVENUE,,2023-12-29T01:04:28.000,,,,,,,
68,59863816,2023-12-29T00:44:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11205,93 RYERSON STREET,RYERSON STREET,PARK AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,,In Progress,Your complaint has been received by the Police Department and additional information will be available later.,2023-12-29T01:19:57.000,02 BROOKLYN,3018920019,BROOKLYN,993891,192421,PHONE,Unspecified,BROOKLYN,40.694822716325014,-73.96523289518875,"{'latitude': '40.694822716325014', 'longitude': '-73.96523289518875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17212,68,2,48,55,55,PARK AVENUE,MYRTLE AVENUE,RYERSON STREET,,,,,,,,,
69,59865522,2023-12-29T00:44:26.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11373,92-02 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,ADDRESS,ELMHURST,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-29T01:04:52.000,04 QUEENS,4018620001,QUEENS,1019659,209793,ONLINE,Unspecified,QUEENS,40.742439043264866,-73.87221775214613,"{'latitude': '40.742439043264866', 'longitude': '-73.87221775214613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,92 STREET,93 STREET,CORONA AVENUE,,2023-12-29T01:04:50.000,,,,,,,
70,59868791,2023-12-29T00:43:51.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11229,2437 STUART STREET,STUART STREET,WHITNEY AVENUE,AVENUE X,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-29T00:54:51.000,15 BROOKLYN,3088290061,BROOKLYN,1003731,157256,MOBILE,Unspecified,BROOKLYN,40.59828624067195,-73.92984972724369,"{'latitude': '40.59828624067195', 'longitude': '-73.92984972724369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13512,32,2,8,36,36,WHITNEY AVENUE,AVENUE X,STUART STREET,,2023-12-29T00:54:46.000,,,,,,,
71,59868788,2023-12-29T00:43:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11229,2437 STUART STREET,STUART STREET,WHITNEY AVENUE,AVENUE X,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-29T00:54:45.000,15 BROOKLYN,3088290061,BROOKLYN,1003731,157256,MOBILE,Unspecified,BROOKLYN,40.59828624067195,-73.92984972724369,"{'latitude': '40.59828624067195', 'longitude': '-73.92984972724369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13512,32,2,8,36,36,WHITNEY AVENUE,AVENUE X,STUART STREET,,2023-12-29T00:54:42.000,,,,,,,
